event_id,event_date,relative_day,calendar_date,station_name,pm25_ugm3,pm10_ugm3,air_temp_c,rh_pct,wind_speed_ms,wind_dir_deg,grap_stage,is_before_event,is_event_day,is_after_event
E002,2022-10-19,0,2022-10-19,R K Puram,100.84,176.2,21.13,73.0,0.38,178.01,2,False,True,False
E002,2022-10-19,1,2022-10-20,R K Puram,108.93,212.83,21.18,73.72,0.35,173.39,2,False,False,True
E002,2022-10-19,2,2022-10-21,R K Puram,125.5,238.0,21.23,72.3,0.37,174.61,2,False,False,True
E002,2022-10-19,3,2022-10-22,R K Puram,124.01,246.34,20.41,67.64,0.52,183.01,2,False,False,True
E002,2022-10-19,4,2022-10-23,R K Puram,151.44,229.16,18.74,71.09,0.38,176.25,2,False,False,True
E002,2022-10-19,5,2022-10-24,R K Puram,238.11,239.32,19.32,67.95,0.42,186.41,2,False,False,True
E002,2022-10-19,6,2022-10-25,R K Puram,199.79,232.87,18.51,65.65,0.57,179.9,2,False,False,True
E002,2022-10-19,7,2022-10-26,R K Puram,166.36,254.47,19.07,74.03,0.38,183.18,2,False,False,True
E003,2022-10-29,-7,2022-10-22,Anand Vihar,141.41,497.8,31.69,59.84,0.51,218.73,2,True,False,False
E003,2022-10-29,-6,2022-10-23,Anand Vihar,152.53,544.89,25.44,56.55,0.34,67.48,2,True,False,False
E003,2022-10-29,-5,2022-10-24,Anand Vihar,181.19,466.93,25.75,58.02,0.45,8.25,2,True,False,False
E003,2022-10-29,-4,2022-10-25,Anand Vihar,179.21,421.96,25.02,57.53,0.57,15.26,2,True,False,False
E003,2022-10-29,-3,2022-10-26,Anand Vihar,153.41,438.74,25.02,63.83,0.4,29.77,2,True,False,False
E003,2022-10-29,-2,2022-10-27,Anand Vihar,230.7,605.61,25.02,68.07,0.38,9.0,2,True,False,False
E003,2022-10-29,-1,2022-10-28,Anand Vihar,267.48,647.07,24.85,69.92,0.32,4.87,2,True,False,False
E003,2022-10-29,0,2022-10-29,Anand Vihar,252.13,633.52,24.83,70.67,0.34,9.82,3,False,True,False
E003,2022-10-29,1,2022-10-30,Anand Vihar,283.96,586.76,24.69,69.76,0.36,6.8,3,False,False,True
E003,2022-10-29,2,2022-10-31,Anand Vihar,294.62,543.81,24.91,71.6,0.34,21.47,3,False,False,True
E003,2022-10-29,3,2022-11-01,Anand Vihar,293.94,521.29,25.36,68.31,0.42,3.38,3,False,False,True
E003,2022-10-29,4,2022-11-02,Anand Vihar,276.01,547.35,24.81,68.8,0.49,1.75,3,False,False,True
E003,2022-10-29,5,2022-11-03,Anand Vihar,398.79,687.22,24.86,65.56,0.35,6.68,4,False,False,True
E003,2022-10-29,6,2022-11-04,Anand Vihar,320.45,572.09,25.0,70.58,0.56,6.42,4,False,False,True
E003,2022-10-29,7,2022-11-05,Anand Vihar,172.2,306.3,25.36,74.34,1.24,52.61,4,False,False,True
E003,2022-10-29,-7,2022-10-22,Bawana,134.79,265.5,18.85,61.83,0.57,111.23,2,True,False,False
E003,2022-10-29,-6,2022-10-23,Bawana,147.83,265.99,21.12,56.09,0.53,111.81,2,True,False,False
E003,2022-10-29,-5,2022-10-24,Bawana,161.5,264.21,25.55,60.15,0.63,111.56,2,True,False,False
E003,2022-10-29,-4,2022-10-25,Bawana,139.83,250.71,25.1,60.61,0.65,97.54,2,True,False,False
E003,2022-10-29,-3,2022-10-26,Bawana,148.82,304.88,25.76,63.11,0.54,105.65,2,True,False,False
E003,2022-10-29,-2,2022-10-27,Bawana,220.01,399.2,25.79,66.43,0.38,132.54,2,True,False,False
E003,2022-10-29,-1,2022-10-28,Bawana,265.39,496.95,25.96,65.05,0.38,190.97,2,True,False,False
E003,2022-10-29,0,2022-10-29,Bawana,259.12,446.12,25.61,65.67,0.35,120.78,3,False,True,False
E003,2022-10-29,1,2022-10-30,Bawana,273.67,472.88,25.42,66.53,0.34,125.06,3,False,False,True
E003,2022-10-29,2,2022-10-31,Bawana,334.67,562.83,25.44,68.58,0.42,163.14,3,False,False,True
E003,2022-10-29,3,2022-11-01,Bawana,274.47,524.16,26.19,64.25,0.59,248.04,3,False,False,True
E003,2022-10-29,4,2022-11-02,Bawana,311.92,523.02,25.93,66.94,0.51,128.36,3,False,False,True
E003,2022-10-29,5,2022-11-03,Bawana,505.64,708.64,25.61,65.46,0.41,121.93,4,False,False,True
E003,2022-10-29,6,2022-11-04,Bawana,432.5,700.7,26.1,66.93,0.52,219.62,4,False,False,True
E003,2022-10-29,7,2022-11-05,Bawana,242.15,419.45,26.11,72.5,0.94,258.59,4,False,False,True
E003,2022-10-29,-7,2022-10-22,Jawaharlal Nehru Stadium,112.28,237.83,25.21,68.03,1.11,278.52,2,True,False,False
E003,2022-10-29,-6,2022-10-23,Jawaharlal Nehru Stadium,129.99,227.46,24.05,69.7,0.97,268.28,2,True,False,False
E003,2022-10-29,-5,2022-10-24,Jawaharlal Nehru Stadium,184.17,269.26,24.31,68.16,1.12,266.82,2,True,False,False
E003,2022-10-29,-4,2022-10-25,Jawaharlal Nehru Stadium,206.75,307.8,23.73,65.52,1.05,269.5,2,True,False,False
E003,2022-10-29,-3,2022-10-26,Jawaharlal Nehru Stadium,142.7,243.66,24.29,73.82,1.09,264.56,2,True,False,False
E003,2022-10-29,-2,2022-10-27,Jawaharlal Nehru Stadium,172.31,273.72,24.54,74.18,1.14,245.94,2,True,False,False
E003,2022-10-29,-1,2022-10-28,Jawaharlal Nehru Stadium,188.22,313.06,24.61,75.25,1.08,149.58,2,True,False,False
E003,2022-10-29,0,2022-10-29,Jawaharlal Nehru Stadium,225.78,396.96,24.39,76.94,1.19,255.52,3,False,True,False
E003,2022-10-29,1,2022-10-30,Jawaharlal Nehru Stadium,188.02,318.97,24.15,74.48,1.08,272.25,3,False,False,True
E003,2022-10-29,2,2022-10-31,Jawaharlal Nehru Stadium,241.86,371.03,24.21,76.82,1.08,217.43,3,False,False,True
E003,2022-10-29,3,2022-11-01,Jawaharlal Nehru Stadium,242.22,367.68,25.23,72.49,1.12,145.52,3,False,False,True
E003,2022-10-29,4,2022-11-02,Jawaharlal Nehru Stadium,241.78,383.98,24.57,73.21,1.16,227.99,3,False,False,True
E003,2022-10-29,5,2022-11-03,Jawaharlal Nehru Stadium,369.69,497.75,24.43,74.99,1.13,263.74,4,False,False,True
E003,2022-10-29,6,2022-11-04,Jawaharlal Nehru Stadium,312.31,471.31,25.07,75.44,1.13,158.55,4,False,False,True
E003,2022-10-29,7,2022-11-05,Jawaharlal Nehru Stadium,205.31,320.2,25.26,79.3,1.12,126.66,4,False,False,True
E003,2022-10-29,-7,2022-10-22,Najafgarh,97.32,208.03,27.81,66.62,0.29,160.73,2,True,False,False
E003,2022-10-29,-6,2022-10-23,Najafgarh,103.18,168.41,26.49,65.12,0.26,185.91,2,True,False,False
E003,2022-10-29,-5,2022-10-24,Najafgarh,125.97,183.15,25.07,61.91,0.28,200.18,2,True,False,False
E003,2022-10-29,-4,2022-10-25,Najafgarh,105.23,169.31,24.31,60.3,0.33,191.79,2,True,False,False
E003,2022-10-29,-3,2022-10-26,Najafgarh,116.67,189.61,25.01,62.21,0.3,204.19,2,True,False,False
E003,2022-10-29,-2,2022-10-27,Najafgarh,155.43,244.67,25.02,62.07,0.31,177.05,2,True,False,False
E003,2022-10-29,-1,2022-10-28,Najafgarh,174.17,286.91,25.27,62.46,0.37,179.81,2,True,False,False
E003,2022-10-29,0,2022-10-29,Najafgarh,184.51,293.74,24.59,64.22,0.25,184.65,3,False,True,False
E003,2022-10-29,1,2022-10-30,Najafgarh,174.12,276.5,24.4,63.81,0.25,185.93,3,False,False,True
E003,2022-10-29,2,2022-10-31,Najafgarh,214.24,314.98,24.36,65.22,0.26,205.19,3,False,False,True
E003,2022-10-29,3,2022-11-01,Najafgarh,188.74,302.57,25.53,59.89,0.37,205.75,3,False,False,True
E003,2022-10-29,4,2022-11-02,Najafgarh,175.29,286.9,25.15,62.72,0.27,196.12,3,False,False,True
E003,2022-10-29,5,2022-11-03,Najafgarh,368.34,458.26,23.6,71.14,0.25,253.96,4,False,False,True
E003,2022-10-29,6,2022-11-04,Najafgarh,345.94,460.97,25.39,66.28,0.44,151.11,4,False,False,True
E003,2022-10-29,7,2022-11-05,Najafgarh,199.32,292.25,25.72,69.23,0.71,180.18,4,False,False,True
E003,2022-10-29,-7,2022-10-22,Narela,130.67,238.82,24.02,64.43,0.83,183.62,2,True,False,False
E003,2022-10-29,-6,2022-10-23,Narela,129.12,229.41,23.13,59.76,0.49,261.56,2,True,False,False
E003,2022-10-29,-5,2022-10-24,Narela,139.76,223.71,23.14,63.0,0.78,203.99,2,True,False,False
E003,2022-10-29,-4,2022-10-25,Narela,127.28,219.93,22.39,62.96,0.83,161.06,2,True,False,False
E003,2022-10-29,-3,2022-10-26,Narela,151.82,274.05,22.9,67.09,0.49,240.08,2,True,False,False
E003,2022-10-29,-2,2022-10-27,Narela,203.67,358.19,22.86,70.11,0.52,220.33,2,True,False,False
E003,2022-10-29,-1,2022-10-28,Narela,276.79,518.83,23.01,69.74,0.44,187.62,2,True,False,False
E003,2022-10-29,0,2022-10-29,Narela,245.75,418.07,22.81,69.02,0.47,314.15,3,False,True,False
E003,2022-10-29,1,2022-10-30,Narela,252.32,423.7,22.59,70.03,0.49,272.87,3,False,False,True
E003,2022-10-29,2,2022-10-31,Narela,337.96,559.93,22.47,72.94,0.39,296.81,3,False,False,True
E003,2022-10-29,3,2022-11-01,Narela,301.72,524.0,23.85,67.6,0.71,195.86,3,False,False,True
E003,2022-10-29,4,2022-11-02,Narela,285.1,449.18,23.59,69.07,0.85,161.35,3,False,False,True
E003,2022-10-29,5,2022-11-03,Narela,541.68,713.68,23.08,67.49,0.53,204.01,4,False,False,True
E003,2022-10-29,6,2022-11-04,Narela,436.29,658.16,23.41,70.82,0.82,137.56,4,False,False,True
E003,2022-10-29,7,2022-11-05,Narela,243.84,407.91,23.76,75.34,1.97,150.85,4,False,False,True
E003,2022-10-29,-7,2022-10-22,Okhla Phase-2,108.43,269.21,26.65,57.27,0.74,175.57,2,True,False,False
E003,2022-10-29,-6,2022-10-23,Okhla Phase-2,127.11,253.27,25.55,57.35,0.49,190.42,2,True,False,False
E003,2022-10-29,-5,2022-10-24,Okhla Phase-2,216.73,273.43,25.99,57.14,0.77,169.69,2,True,False,False
E003,2022-10-29,-4,2022-10-25,Okhla Phase-2,165.09,268.13,25.5,55.8,0.71,189.7,2,True,False,False
E003,2022-10-29,-3,2022-10-26,Okhla Phase-2,139.11,281.73,25.7,61.01,0.5,133.92,2,True,False,False
E003,2022-10-29,-2,2022-10-27,Okhla Phase-2,212.77,382.03,25.72,64.5,0.51,126.46,2,True,False,False
E003,2022-10-29,-1,2022-10-28,Okhla Phase-2,213.59,419.85,25.86,63.52,0.46,145.39,2,True,False,False
E003,2022-10-29,0,2022-10-29,Okhla Phase-2,231.43,416.86,25.56,65.04,0.44,172.81,3,False,True,False
E003,2022-10-29,1,2022-10-30,Okhla Phase-2,191.22,366.72,25.45,61.96,0.52,155.4,3,False,False,True
E003,2022-10-29,2,2022-10-31,Okhla Phase-2,250.49,454.33,25.58,65.11,0.45,157.05,3,False,False,True
E003,2022-10-29,3,2022-11-01,Okhla Phase-2,255.51,455.43,26.14,63.59,0.53,71.8,3,False,False,True
E003,2022-10-29,4,2022-11-02,Okhla Phase-2,237.53,431.6,25.83,63.11,0.64,125.46,3,False,False,True
E003,2022-10-29,5,2022-11-03,Okhla Phase-2,384.99,580.82,25.93,61.95,0.58,172.62,4,False,False,True
E003,2022-10-29,6,2022-11-04,Okhla Phase-2,335.54,546.64,26.15,64.11,0.48,210.39,4,False,False,True
E003,2022-10-29,7,2022-11-05,Okhla Phase-2,191.47,325.91,26.17,68.92,0.7,197.9,4,False,False,True
E003,2022-10-29,-7,2022-10-22,Punjabi Bagh,144.13,287.47,26.7,54.5,0.31,187.3,2,True,False,False
E003,2022-10-29,-6,2022-10-23,Punjabi Bagh,140.25,270.89,25.84,51.45,0.32,192.14,2,True,False,False
E003,2022-10-29,-5,2022-10-24,Punjabi Bagh,172.15,325.29,27.88,52.49,0.32,189.5,2,True,False,False
E003,2022-10-29,-4,2022-10-25,Punjabi Bagh,167.24,282.56,29.65,51.54,0.39,180.1,2,True,False,False
E003,2022-10-29,-3,2022-10-26,Punjabi Bagh,147.65,277.81,33.06,56.53,0.31,192.38,2,True,False,False
E003,2022-10-29,-2,2022-10-27,Punjabi Bagh,190.74,406.49,37.25,61.53,0.31,194.17,2,True,False,False
E003,2022-10-29,-1,2022-10-28,Punjabi Bagh,256.79,447.29,37.83,61.54,0.3,200.57,2,True,False,False
E003,2022-10-29,0,2022-10-29,Punjabi Bagh,283.75,455.68,36.14,62.97,0.31,197.44,3,False,True,False
E003,2022-10-29,1,2022-10-30,Punjabi Bagh,204.63,424.57,30.29,61.75,0.3,198.57,3,False,False,True
E003,2022-10-29,2,2022-10-31,Punjabi Bagh,246.58,521.45,24.62,63.21,0.3,200.14,3,False,False,True
E003,2022-10-29,3,2022-11-01,Punjabi Bagh,167.06,460.43,25.51,61.15,0.32,187.68,3,False,False,True
E003,2022-10-29,4,2022-11-02,Punjabi Bagh,164.48,420.94,25.0,59.98,0.34,187.99,3,False,False,True
E003,2022-10-29,5,2022-11-03,Punjabi Bagh,287.31,675.49,25.65,58.84,0.3,190.08,4,False,False,True
E003,2022-10-29,6,2022-11-04,Punjabi Bagh,224.72,502.0,25.84,62.73,0.3,190.88,4,False,False,True
E003,2022-10-29,7,2022-11-05,Punjabi Bagh,123.72,313.75,23.89,65.6,0.32,167.4,4,False,False,True
E003,2022-10-29,-7,2022-10-22,R K Puram,124.01,246.34,20.41,67.64,0.52,183.01,2,True,False,False
E003,2022-10-29,-6,2022-10-23,R K Puram,151.44,229.16,18.74,71.09,0.38,176.25,2,True,False,False
E003,2022-10-29,-5,2022-10-24,R K Puram,238.11,239.32,19.32,67.95,0.42,186.41,2,True,False,False
E003,2022-10-29,-4,2022-10-25,R K Puram,199.79,232.87,18.51,65.65,0.57,179.9,2,True,False,False
E003,2022-10-29,-3,2022-10-26,R K Puram,166.36,254.47,19.07,74.03,0.38,183.18,2,True,False,False
E003,2022-10-29,-2,2022-10-27,R K Puram,190.24,278.53,19.11,76.11,0.36,166.9,2,True,False,False
E003,2022-10-29,-1,2022-10-28,R K Puram,217.09,325.22,19.16,77.39,0.31,163.59,2,True,False,False
E003,2022-10-29,0,2022-10-29,R K Puram,241.28,357.45,18.89,78.87,0.37,178.94,3,False,True,False
E003,2022-10-29,1,2022-10-30,R K Puram,216.7,332.14,18.6,74.49,0.36,182.85,3,False,False,True
E003,2022-10-29,2,2022-10-31,R K Puram,262.25,375.0,18.49,78.25,0.35,168.98,3,False,False,True
E003,2022-10-29,3,2022-11-01,R K Puram,267.77,373.38,19.45,77.83,0.35,184.64,3,False,False,True
E003,2022-10-29,4,2022-11-02,R K Puram,247.93,377.24,19.24,76.3,0.48,171.44,3,False,False,True
E003,2022-10-29,5,2022-11-03,R K Puram,406.9,524.91,19.37,74.98,0.38,188.09,4,False,False,True
E003,2022-10-29,6,2022-11-04,R K Puram,346.03,453.57,19.43,79.1,0.34,176.08,4,False,False,True
E003,2022-10-29,7,2022-11-05,R K Puram,226.76,313.07,19.62,83.07,0.67,183.44,4,False,False,True
E004,2022-11-03,-7,2022-10-27,Anand Vihar,230.7,605.61,25.02,68.07,0.38,9.0,2,True,False,False
E004,2022-11-03,-6,2022-10-28,Anand Vihar,267.48,647.07,24.85,69.92,0.32,4.87,2,True,False,False
E004,2022-11-03,-5,2022-10-29,Anand Vihar,252.13,633.52,24.83,70.67,0.34,9.82,3,True,False,False
E004,2022-11-03,-4,2022-10-30,Anand Vihar,283.96,586.76,24.69,69.76,0.36,6.8,3,True,False,False
E004,2022-11-03,-3,2022-10-31,Anand Vihar,294.62,543.81,24.91,71.6,0.34,21.47,3,True,False,False
E004,2022-11-03,-2,2022-11-01,Anand Vihar,293.94,521.29,25.36,68.31,0.42,3.38,3,True,False,False
E004,2022-11-03,-1,2022-11-02,Anand Vihar,276.01,547.35,24.81,68.8,0.49,1.75,3,True,False,False
E004,2022-11-03,0,2022-11-03,Anand Vihar,398.79,687.22,24.86,65.56,0.35,6.68,4,False,True,False
E004,2022-11-03,1,2022-11-04,Anand Vihar,320.45,572.09,25.0,70.58,0.56,6.42,4,False,False,True
E004,2022-11-03,2,2022-11-05,Anand Vihar,172.2,306.3,25.36,74.34,1.24,52.61,4,False,False,True
E004,2022-11-03,3,2022-11-06,Anand Vihar,169.07,313.82,25.48,72.5,1.32,71.05,3,False,False,True
E004,2022-11-03,4,2022-11-07,Anand Vihar,193.11,372.34,25.94,68.8,0.93,64.81,3,False,False,True
E004,2022-11-03,5,2022-11-08,Anand Vihar,230.47,387.84,24.88,70.86,1.11,76.76,3,False,False,True
E004,2022-11-03,6,2022-11-09,Anand Vihar,130.69,306.06,24.92,60.04,0.93,60.21,3,False,False,True
E004,2022-11-03,7,2022-11-10,Anand Vihar,195.62,432.75,24.8,66.05,0.91,144.24,3,False,False,True
E004,2022-11-03,-7,2022-10-27,Bawana,220.01,399.2,25.79,66.43,0.38,132.54,2,True,False,False
E004,2022-11-03,-6,2022-10-28,Bawana,265.39,496.95,25.96,65.05,0.38,190.97,2,True,False,False
E004,2022-11-03,-5,2022-10-29,Bawana,259.12,446.12,25.61,65.67,0.35,120.78,3,True,False,False
E004,2022-11-03,-4,2022-10-30,Bawana,273.67,472.88,25.42,66.53,0.34,125.06,3,True,False,False
E004,2022-11-03,-3,2022-10-31,Bawana,334.67,562.83,25.44,68.58,0.42,163.14,3,True,False,False
E004,2022-11-03,-2,2022-11-01,Bawana,274.47,524.16,26.19,64.25,0.59,248.04,3,True,False,False
E004,2022-11-03,-1,2022-11-02,Bawana,311.92,523.02,25.93,66.94,0.51,128.36,3,True,False,False
E004,2022-11-03,0,2022-11-03,Bawana,505.64,708.64,25.61,65.46,0.41,121.93,4,False,True,False
E004,2022-11-03,1,2022-11-04,Bawana,432.5,700.7,26.1,66.93,0.52,219.62,4,False,False,True
E004,2022-11-03,2,2022-11-05,Bawana,242.15,419.45,26.11,72.5,0.94,258.59,4,False,False,True
E004,2022-11-03,3,2022-11-06,Bawana,193.83,361.79,26.31,70.37,0.81,279.5,3,False,False,True
E004,2022-11-03,4,2022-11-07,Bawana,233.5,434.82,26.91,66.0,0.57,224.81,3,False,False,True
E004,2022-11-03,5,2022-11-08,Bawana,269.14,427.73,25.9,67.99,0.71,182.26,3,False,False,True
E004,2022-11-03,6,2022-11-09,Bawana,127.67,280.92,25.79,59.77,0.64,254.04,3,False,False,True
E004,2022-11-03,7,2022-11-10,Bawana,214.62,383.38,25.72,63.26,0.64,147.62,3,False,False,True
E004,2022-11-03,-7,2022-10-27,Jawaharlal Nehru Stadium,172.31,273.72,24.54,74.18,1.14,245.94,2,True,False,False
E004,2022-11-03,-6,2022-10-28,Jawaharlal Nehru Stadium,188.22,313.06,24.61,75.25,1.08,149.58,2,True,False,False
E004,2022-11-03,-5,2022-10-29,Jawaharlal Nehru Stadium,225.78,396.96,24.39,76.94,1.19,255.52,3,True,False,False
E004,2022-11-03,-4,2022-10-30,Jawaharlal Nehru Stadium,188.02,318.97,24.15,74.48,1.08,272.25,3,True,False,False
E004,2022-11-03,-3,2022-10-31,Jawaharlal Nehru Stadium,241.86,371.03,24.21,76.82,1.08,217.43,3,True,False,False
E004,2022-11-03,-2,2022-11-01,Jawaharlal Nehru Stadium,242.22,367.68,25.23,72.49,1.12,145.52,3,True,False,False
E004,2022-11-03,-1,2022-11-02,Jawaharlal Nehru Stadium,241.78,383.98,24.57,73.21,1.16,227.99,3,True,False,False
E004,2022-11-03,0,2022-11-03,Jawaharlal Nehru Stadium,369.69,497.75,24.43,74.99,1.13,263.74,4,False,True,False
E004,2022-11-03,1,2022-11-04,Jawaharlal Nehru Stadium,312.31,471.31,25.07,75.44,1.13,158.55,4,False,False,True
E004,2022-11-03,2,2022-11-05,Jawaharlal Nehru Stadium,205.31,320.2,25.26,79.3,1.12,126.66,4,False,False,True
E004,2022-11-03,3,2022-11-06,Jawaharlal Nehru Stadium,178.08,295.52,25.59,76.22,1.11,148.14,3,False,False,True
E004,2022-11-03,4,2022-11-07,Jawaharlal Nehru Stadium,184.45,309.39,25.71,72.88,1.07,146.73,3,False,False,True
E004,2022-11-03,5,2022-11-08,Jawaharlal Nehru Stadium,242.77,351.38,24.84,75.01,1.08,176.28,3,False,False,True
E004,2022-11-03,6,2022-11-09,Jawaharlal Nehru Stadium,94.97,201.56,24.57,67.79,1.07,184.48,3,False,False,True
E004,2022-11-03,7,2022-11-10,Jawaharlal Nehru Stadium,151.06,249.88,24.25,72.78,1.04,243.75,3,False,False,True
E004,2022-11-03,-7,2022-10-27,Najafgarh,155.43,244.67,25.02,62.07,0.31,177.05,2,True,False,False
E004,2022-11-03,-6,2022-10-28,Najafgarh,174.17,286.91,25.27,62.46,0.37,179.81,2,True,False,False
E004,2022-11-03,-5,2022-10-29,Najafgarh,184.51,293.74,24.59,64.22,0.25,184.65,3,True,False,False
E004,2022-11-03,-4,2022-10-30,Najafgarh,174.12,276.5,24.4,63.81,0.25,185.93,3,True,False,False
E004,2022-11-03,-3,2022-10-31,Najafgarh,214.24,314.98,24.36,65.22,0.26,205.19,3,True,False,False
E004,2022-11-03,-2,2022-11-01,Najafgarh,188.74,302.57,25.53,59.89,0.37,205.75,3,True,False,False
E004,2022-11-03,-1,2022-11-02,Najafgarh,175.29,286.9,25.15,62.72,0.27,196.12,3,True,False,False
E004,2022-11-03,0,2022-11-03,Najafgarh,368.34,458.26,23.6,71.14,0.25,253.96,4,False,True,False
E004,2022-11-03,1,2022-11-04,Najafgarh,345.94,460.97,25.39,66.28,0.44,151.11,4,False,False,True
E004,2022-11-03,2,2022-11-05,Najafgarh,199.32,292.25,25.72,69.23,0.71,180.18,4,False,False,True
E004,2022-11-03,3,2022-11-06,Najafgarh,160.55,252.88,25.9,66.35,0.51,206.33,3,False,False,True
E004,2022-11-03,4,2022-11-07,Najafgarh,159.86,260.44,25.95,61.3,0.44,173.65,3,False,False,True
E004,2022-11-03,5,2022-11-08,Najafgarh,216.53,307.64,24.88,65.0,0.47,128.41,3,False,False,True
E004,2022-11-03,6,2022-11-09,Najafgarh,76.26,137.43,24.81,59.78,0.4,168.58,3,False,False,True
E004,2022-11-03,7,2022-11-10,Najafgarh,115.39,176.77,24.61,63.53,0.35,97.64,3,False,False,True
E004,2022-11-03,-7,2022-10-27,Narela,203.67,358.19,22.86,70.11,0.52,220.33,2,True,False,False
E004,2022-11-03,-6,2022-10-28,Narela,276.79,518.83,23.01,69.74,0.44,187.62,2,True,False,False
E004,2022-11-03,-5,2022-10-29,Narela,245.75,418.07,22.81,69.02,0.47,314.15,3,True,False,False
E004,2022-11-03,-4,2022-10-30,Narela,252.32,423.7,22.59,70.03,0.49,272.87,3,True,False,False
E004,2022-11-03,-3,2022-10-31,Narela,337.96,559.93,22.47,72.94,0.39,296.81,3,True,False,False
E004,2022-11-03,-2,2022-11-01,Narela,301.72,524.0,23.85,67.6,0.71,195.86,3,True,False,False
E004,2022-11-03,-1,2022-11-02,Narela,285.1,449.18,23.59,69.07,0.85,161.35,3,True,False,False
E004,2022-11-03,0,2022-11-03,Narela,541.68,713.68,23.08,67.49,0.53,204.01,4,False,True,False
E004,2022-11-03,1,2022-11-04,Narela,436.29,658.16,23.41,70.82,0.82,137.56,4,False,False,True
E004,2022-11-03,2,2022-11-05,Narela,243.84,407.91,23.76,75.34,1.97,150.85,4,False,False,True
E004,2022-11-03,3,2022-11-06,Narela,198.34,355.06,24.07,73.25,1.06,173.2,3,False,False,True
E004,2022-11-03,4,2022-11-07,Narela,241.61,481.79,24.57,69.99,0.76,153.37,3,False,False,True
E004,2022-11-03,5,2022-11-08,Narela,286.67,433.25,23.37,71.76,0.95,138.89,3,False,False,True
E004,2022-11-03,6,2022-11-09,Narela,120.92,257.25,23.18,62.99,0.73,174.75,3,False,False,True
E004,2022-11-03,7,2022-11-10,Narela,234.46,372.92,22.92,67.29,0.94,181.96,3,False,False,True
E004,2022-11-03,-7,2022-10-27,Okhla Phase-2,212.77,382.03,25.72,64.5,0.51,126.46,2,True,False,False
E004,2022-11-03,-6,2022-10-28,Okhla Phase-2,213.59,419.85,25.86,63.52,0.46,145.39,2,True,False,False
E004,2022-11-03,-5,2022-10-29,Okhla Phase-2,231.43,416.86,25.56,65.04,0.44,172.81,3,True,False,False
E004,2022-11-03,-4,2022-10-30,Okhla Phase-2,191.22,366.72,25.45,61.96,0.52,155.4,3,True,False,False
E004,2022-11-03,-3,2022-10-31,Okhla Phase-2,250.49,454.33,25.58,65.11,0.45,157.05,3,True,False,False
E004,2022-11-03,-2,2022-11-01,Okhla Phase-2,255.51,455.43,26.14,63.59,0.53,71.8,3,True,False,False
E004,2022-11-03,-1,2022-11-02,Okhla Phase-2,237.53,431.6,25.83,63.11,0.64,125.46,3,True,False,False
E004,2022-11-03,0,2022-11-03,Okhla Phase-2,384.99,580.82,25.93,61.95,0.58,172.62,4,False,True,False
E004,2022-11-03,1,2022-11-04,Okhla Phase-2,335.54,546.64,26.15,64.11,0.48,210.39,4,False,False,True
E004,2022-11-03,2,2022-11-05,Okhla Phase-2,191.47,325.91,26.17,68.92,0.7,197.9,4,False,False,True
E004,2022-11-03,3,2022-11-06,Okhla Phase-2,173.69,319.53,26.16,67.75,0.83,107.71,3,False,False,True
E004,2022-11-03,4,2022-11-07,Okhla Phase-2,185.51,341.43,26.42,65.16,0.6,91.92,3,False,False,True
E004,2022-11-03,5,2022-11-08,Okhla Phase-2,234.08,394.07,25.82,66.96,0.78,144.3,3,False,False,True
E004,2022-11-03,6,2022-11-09,Okhla Phase-2,106.08,250.31,25.45,60.35,0.54,177.96,3,False,False,True
E004,2022-11-03,7,2022-11-10,Okhla Phase-2,155.22,289.44,25.54,62.43,0.83,205.8,3,False,False,True
E004,2022-11-03,-7,2022-10-27,Punjabi Bagh,190.74,406.49,37.25,61.53,0.31,194.17,2,True,False,False
E004,2022-11-03,-6,2022-10-28,Punjabi Bagh,256.79,447.29,37.83,61.54,0.3,200.57,2,True,False,False
E004,2022-11-03,-5,2022-10-29,Punjabi Bagh,283.75,455.68,36.14,62.97,0.31,197.44,3,True,False,False
E004,2022-11-03,-4,2022-10-30,Punjabi Bagh,204.63,424.57,30.29,61.75,0.3,198.57,3,True,False,False
E004,2022-11-03,-3,2022-10-31,Punjabi Bagh,246.58,521.45,24.62,63.21,0.3,200.14,3,True,False,False
E004,2022-11-03,-2,2022-11-01,Punjabi Bagh,167.06,460.43,25.51,61.15,0.32,187.68,3,True,False,False
E004,2022-11-03,-1,2022-11-02,Punjabi Bagh,164.48,420.94,25.0,59.98,0.34,187.99,3,True,False,False
E004,2022-11-03,0,2022-11-03,Punjabi Bagh,287.31,675.49,25.65,58.84,0.3,190.08,4,False,True,False
E004,2022-11-03,1,2022-11-04,Punjabi Bagh,224.72,502.0,25.84,62.73,0.3,190.88,4,False,False,True
E004,2022-11-03,2,2022-11-05,Punjabi Bagh,123.72,313.75,23.89,65.6,0.32,167.4,4,False,False,True
E004,2022-11-03,3,2022-11-06,Punjabi Bagh,127.7,277.67,23.13,64.5,0.46,177.34,3,False,False,True
E004,2022-11-03,4,2022-11-07,Punjabi Bagh,213.07,342.17,24.86,62.06,0.38,181.96,3,False,False,True
E004,2022-11-03,5,2022-11-08,Punjabi Bagh,262.03,379.33,22.12,64.25,0.38,183.4,3,False,False,True
E004,2022-11-03,6,2022-11-09,Punjabi Bagh,109.29,218.54,22.45,55.74,0.31,183.38,3,False,False,True
